Company,Product,TypeName,Inches,Ram,OS,Weight,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_Rs,warranty_status,Image_URL
HP,250 G5,804fdbe0,15.6,4,Windows 10,1.96,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3710,1024,0,HDD,No,Intel,HD Graphics 405,45000,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,e644a0d0,17.3,16,Windows 10,4.3,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 980M,206910,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Dell,Latitude E5270,31da8e42,12.5,4,Windows 7,1.5,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,500,0,HDD,No,Intel,HD Graphics 520,102163.5,In Progress,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Dell,Latitude E5270,6f9e33e6,12.5,4,Windows 7,1.5,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,128,0,SSD,No,Intel,HD Graphics 520,105027.3,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Acer,Chromebook 15,8b256658,15.6,4,Chrome OS,2.2,Standard,1366,768,No,No,No,Intel,1.5,Celeron Dual Core 3205U,16,0,SSD,No,Intel,HD Graphics,18810,In Progress,https://images.unsplash.com/photo-1593642532973-d31b6557fa68
HP,ZBook 17,c6bcf5f1,17.3,8,Windows 7,3,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,1024,0,HDD,No,AMD,FirePro W6150M,260910,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Lenovo,Legion Y520-15IKBN,87523a63,15.6,16,Windows 10,2.4,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050 Ti,107910,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Dell,Latitude E5270,d9239dfd,12.5,8,Windows 7,1.5,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,127179,In Progress,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
MSI,GE72 Apache,c7188571,17.3,8,Windows 10,2.9,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,136007.1,Under Warranty,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Lenovo,Yoga 500-15ISK,70eaf6d0,15.6,4,Windows 10,2.1,Full HD,1920,1080,Yes,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,78030,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),05a1c673,15.6,4,Windows 10,2.1,Full HD,1920,1080,No,No,No,AMD,2.5,A6-Series 9220,1024,0,HDD,No,AMD,Radeon R4,35820,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Asus,Rog GL552VW-CN470T,0d3bc8b8,15.6,16,Windows 10,2.59,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,120510,In Progress,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
HP,EliteBook 1030,2d0c9e06,13.3,8,Windows 10,1.16,Quad HD+,3200,1800,Yes,No,No,Intel,1.1,Core M 6Y54,256,0,SSD,No,Intel,HD Graphics 515,152910,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Dell,Vostro 3559,1bb2502f,15.6,4,Windows 7,2.24,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,AMD,Radeon R5 M315,69223.5,Under Warranty,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),b1510148,15.6,4,Windows 10,2.1,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,38610,In Progress,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
HP,Spectre Pro,9eed7466,13.3,8,Windows 10,1.16,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,177210,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Lenovo,Yoga Book,25308be0,10.1,4,Android,0.69,Standard,1920,1200,Yes,Yes,No,Intel,1.44,Atom x5-Z8550,64,0,Flash Storage,No,Intel,HD Graphics 400,49410,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Dell,XPS 13,5d81f1c6,13.3,8,Windows 10,1.23,Full HD,1920,1080,No,No,No,Intel,2.4,Core i7 7560U,256,0,SSD,No,Intel,Iris Plus Graphics 640,124110,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Lenovo,IdeaPad Y900-17ISK,83bf7998,17.3,16,Windows 10,4.6,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 6820HK,256,1024,SSD,Hybrid,Nvidia,GeForce GTX 980M,247499.1,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Razer,Blade Stealth,aa8794bf,12.5,8,Windows 10,1.25,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,92610,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Toshiba,Portege X30-D-10K,a32f8821,13.3,16,Windows 10,1.05,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,200340,In Progress,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Asus,Rog GL752VW-T4308T,456a9354,17.3,8,Windows 10,3.52,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,118124.1,In Progress,https://images.unsplash.com/photo-1587825140708-dfaf72ae4b04
Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),19969769,13.3,4,Windows 10,1.35,Full HD,1920,1080,No,No,No,Intel,1.44,Atom X5-Z8350,32,0,Flash Storage,No,Intel,HD Graphics 400,17640,Warranty Expired,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
HP,Spectre Pro,3c4d1ed0,13.3,8,Windows 10,1.16,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,152100,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
HP,EliteBook 1040,869a8275,14,8,Windows 7,1.43,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,136170,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Latitude E5570,2184aa79,15.6,4,Linux,2.09,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,47126.7,Under Warranty,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Asus,VivoBook Max,d3e2b221,15.6,4,Windows 10,2,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,39150,Under Warranty,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
Lenovo,ThinkPad Yoga,b9f5250a,14,8,Windows 10,1.8,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,150210,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Lenovo,Yoga Book,5613dcfa,10.1,4,Windows 10,0.69,Standard,1920,1200,Yes,Yes,No,Intel,1.44,Atom x5-Z8550,64,0,Flash Storage,No,Intel,HD Graphics 400,43110,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
HP,EliteBook 820,3bc27f9e,12.5,8,Windows 7,1.26,Standard,1366,768,No,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,170550,Under Warranty,https://images.unsplash.com/photo-1580894908361-967195033215
Lenovo,Legion Y520-15IKBN,a8757ee2,15.6,8,No OS,2.4,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,89010,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
HP,Omen -,18aafccb,17.3,8,Windows 10,3.35,Full HD,1920,1080,No,Yes,No,Intel,2.3,Core i5 6300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,101610,Under Warranty,https://images.unsplash.com/photo-1580894908361-967195033215
HP,15-bs078cl (i7-7500U/8GB/2TB/W10),c17e4df2,15.6,8,Windows 10,2.04,Standard,1366,768,No,No,No,Intel,2.7,Core i7 7500U,2048,0,HDD,No,Intel,HD Graphics 620,56610,Warranty Expired,https://images.unsplash.com/photo-1580894908361-967195033215
Lenovo,ThinkPad P40,4c38214c,14,8,Windows 7,1.8,Full HD,1920,1080,Yes,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Nvidia,Quadro M500M,184534.2,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),f773b412,14,4,Windows 10,1.5,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,25020,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
HP,250 G6,7123d110,15.6,8,Windows 10,1.84,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,67680,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Acer,Aspire E5-576G,be844b20,15.6,4,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 940MX,55440,In Progress,https://images.unsplash.com/photo-1593642532973-d31b6557fa68
Lenovo,IdeaPad 500-15ISK,43baeb2a,15.6,16,Windows 10,2.5,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,1024,0,Hybrid,No,AMD,Radeon R7 M360,98910,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
HP,ZBook 17,056e2a88,17.3,8,Windows 7,3,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M3000M,355446,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Dell,Inspiron 5567,efba8e6a,15.6,8,Windows 10,2.5,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R7 M445,70560,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
MSI,GT72S Dominator,abd89f21,17.3,16,Windows 10,3.78,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 6820HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 980M,215910,Warranty Expired,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
HP,EliteBook 850,bd841fe6,15.6,8,Windows 7,1.88,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,195454.8,Under Warranty,https://images.unsplash.com/photo-1580894908361-967195033215
Lenovo,ThinkPad X1,cb5911ca,14,16,Windows 10,2.8,Standard,2560,1440,Yes,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,219600,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
MSI,GP62M 7RDX,2dd1d0d4,15.6,8,Windows 10,2.4,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,102852,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
HP,Spectre Pro,6caa7a4f,13.3,8,Windows 10,1.48,Full HD,1920,1080,Yes,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,146610,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
HP,ZBook 15,6270d135,15.6,8,Windows 7,2.59,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M,200610,Under Warranty,https://images.unsplash.com/photo-1602080858428-57174f9431cf
HP,Spectre Pro,1501159d,13.3,8,Windows 10,1.48,Standard,2560,1440,Yes,No,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,161910,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
HP,ZBook Studio,745d04b2,15.6,8,Windows 7,2,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M,170910,In Progress,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
HP,EliteBook 820,8d3e5323,12.5,8,Windows 7,1.26,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,206725.5,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Dell,Vostro 5568,8d680f2f,15.6,8,Windows 10,2.18,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX,90891,Under Warranty,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
HP,EliteBook 850,eb676f2a,15.6,8,Windows 7,1.88,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,142110,Warranty Expired,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Lenovo,ThinkPad X1,dcf83d00,14,8,Windows 10,1.27,Standard,2560,1440,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,210510,Warranty Expired,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,e3f243a5,15.6,4,No OS,1.9,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,30510,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
HP,15-BA015wm (E2-7110/4GB/500GB/W10),a57d3169,15.6,4,Windows 10,1.86,Standard,1366,768,No,No,No,AMD,1.8,E-Series 7110,500,0,HDD,No,AMD,Radeon R2 Graphics,26730,In Progress,https://images.unsplash.com/photo-1580894908361-967195033215
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,1b5f8f04,15.6,8,No OS,2.32,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,1024,0,HDD,No,AMD,Radeon R5 M330,53910,Under Warranty,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Dell,Inspiron 7567,222beea8,15.6,8,Windows 10,2.62,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050Ti,107910,Under Warranty,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Dell,XPS 15,f0d2ee1a,15.6,8,Windows 10,2.04,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.3,Core i5 6300HQ,256,0,SSD,No,Nvidia,GeForce 960M,202561.2,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,bd358f8a,15.6,4,Windows 10,1.91,Full HD,1920,1080,No,No,No,AMD,2.5,A6-Series A6-9220,256,0,SSD,No,AMD,Radeon 520,43100.1,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
MSI,GP72M 7REX,90b4967c,17.3,16,Windows 10,2.7,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,134352,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,ThinkPad T460s,268abd70,14,12,Windows 7,1.4,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,206910,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,7.96E+07,15.6,8,Windows 10,2.5,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,1024,0,Hybrid,No,AMD,Radeon R5 M330,70964.1,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
HP,Spectre Pro,484fcead,13.3,8,Windows 10,1.48,Standard,2560,1440,Yes,No,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,183690,Warranty Expired,https://images.unsplash.com/photo-1580894908361-967195033215
Lenovo,ThinkPad T460,e86808f8,14,8,Windows 7,1.7,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,134910,Warranty Expired,https://images.unsplash.com/photo-1593642634367-d91a135587b5
MSI,GS40 Phantom,72a95f4e,14,16,Windows 10,1.7,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 970M,159210,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
HP,Pavilion 15-cb003nv,8fbdc98a,15.6,8,Windows 10,2.62,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,80910,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Lenovo,IdeaPad 310-15ISK,73c5b828,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,41310,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
HP,250 G4,e79d0725,15.6,4,No OS,2.1,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,42929.1,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Inspiron 7567,11c9d1ff,15.6,8,Windows 10,2.62,4K Ultra HD,3840,2160,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,134820,Warranty Expired,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Lenovo,ThinkPad T570,bba23801,15.6,8,Windows 10,1.95,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,125100,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,0f71df55,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 920MX ,42120,In Progress,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
HP,Stream 14-AX000nv,6542349a,14,2,Windows 10,1.44,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,22410,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
MSI,PL60 7RD,6a8b4a22,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce GTX 1050,75510,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
HP,250 G5,983c5f45,15.6,8,Windows 10,1.96,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,61110,In Progress,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
HP,ProBook 450,c568522d,15.6,16,Windows 10,2.1,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,104310,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),fd33f8ed,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3050,500,0,HDD,No,Intel,HD Graphics,33210,Under Warranty,https://images.unsplash.com/photo-1587825140708-dfaf72ae4b04
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,25896559,15.6,4,No OS,2.1,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,35820,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Lenovo,IdeaPad 510-15IKB,30ae0992,15.6,8,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 940MX,63810,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),8145e7e6,14,4,Windows 10,2,Full HD,1920,1080,No,No,No,Intel,2.4,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620,69210,In Progress,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),dd35a12b,15.6,4,Windows 7,2.32,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,1024,0,Hybrid,No,Intel,HD Graphics 520,74250,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Lenovo,IdeaPad Y700-15ISK,2.62E+06,15.6,16,Windows 10,3.31,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,512,0,SSD,No,Nvidia,GeForce GTX 960,117450,Under Warranty,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
MSI,GS60 Ghost,2552f121,15.6,16,Windows 10,1.91,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 970M,193803.3,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
HP,ProBook 450,9810a4c5,15.6,4,Windows 10,2.07,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,500,0,HDD,No,Intel,HD Graphics 520,58500,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Lenovo,ThinkPad X1,b556dad7,14,8,Windows 10,1.36,Standard,2560,1440,Yes,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,147330,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Lenovo,IdeaPad 310-15IKB,f9fa689b,15.6,6,Windows 10,1.54,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 920M,74790,Warranty Expired,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Dell,Vostro 5568,e24eadba,15.6,8,Linux,1.98,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce GT 940MX,80550.9,Under Warranty,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Acer,Aspire 3,8f775347,15.6,4,Windows 10,2.1,Standard,1366,768,No,No,No,Intel,2,Celeron Dual Core N3350,500,0,HDD,No,Intel,HD Graphics 500,29970,In Progress,https://images.unsplash.com/photo-1593642532973-d31b6557fa68
HP,Pavilion 15-BC000nv,9212c18c,15.6,6,Windows 10,2.18,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 960M,71910,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Asus,Rog GL552VW-DM201T,e6d52fa0,15.6,8,Windows 10,2.591,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 960M,81810,In Progress,https://images.unsplash.com/photo-1587825140708-dfaf72ae4b04
Dell,Inspiron 5578,04dea02a,15.6,16,Windows 10,2.09,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,106110,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Acer,Aspire E5-576G,92ee6252,15.6,4,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,62190,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Dell,XPS 13,27882c00,13.3,8,Linux,1.23,Quad HD+,3200,1800,Yes,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,98910,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Acer,Predator G9-793,d71105fd,17.3,16,Windows 10,4.2,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,233910,Under Warranty,https://images.unsplash.com/photo-1593642532973-d31b6557fa68
Lenovo,Legion Y520-15IKBN,3b62eee1,15.6,8,Windows 10,2.4,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,73710,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Samsung,Chromebook Plus,ecad2e63,12.3,4,Chrome OS,1.15,Standard,2400,1600,Yes,Yes,No,Samsung,2,Cortex A72&A53,32,0,Flash Storage,No,ARM,Mali T860 MP4,59310,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
HP,250 G6,ae88f966,15.6,4,Windows 10,1.86,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,43650,Under Warranty,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Apple,"MacBook 12""",4ae000ca,12,8,Mac OS X,0.92,Standard,2304,1440,No,Yes,Yes,Intel,1.1,Core M,256,0,Flash Storage,No,Intel,HD Graphics 5300,104670,Warranty Expired,https://images.unsplash.com/photo-1509395176047-4a66953fd231
Dell,Inspiron 7378,ab3dd984,13.3,8,Windows 10,1.6,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,107910,In Progress,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
HP,Pavilion Power,4f25289b,15.6,12,Windows 10,2.21,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,119430,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,4f1e9f5a,15.6,4,No OS,1.9,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,33120,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
